vesselID,species,datasource,quart,cf,month,year,tarcatch4,set_date,hooks1000,set_id,catch_cnt,company
19,Silky,Logbook,Q3,-0.002654691,10,2016,10,2016-10-04T00:00:00Z,2.1,DFBE11D8-1E23-736A-1DE6-39DAD3322621,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,6,2016-10-02T00:00:00Z,2.1,B39134D9-F933-9795-AB25-39DAD3322621,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,15,2016-09-19T00:00:00Z,2.1,AFB66BEB-124C-966C-6F32-39DA7AA429C9,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,20,2016-07-05T00:00:00Z,2.3,47067A3B-F362-D563-929D-39D8F47CEA8E,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,18,2016-10-07T00:00:00Z,2.1,59CC4CC2-35B8-3D2C-BF3E-39DAD3322621,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,14,2016-07-03T00:00:00Z,2.3,9978DB13-6B45-4A0C-9176-39D8F47CEA8E,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,19,2016-07-04T00:00:00Z,2.3,02FAEF24-969A-BEB2-F656-39D8F47CEA8E,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,7,2016-09-23T00:00:00Z,2.1,3C4D4C8B-CB89-4EBA-3347-39DA7AA429C9,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,15,2016-09-22T00:00:00Z,2.1,BC3B2236-CF49-1D98-9D6F-39DA7AA429C9,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,6,2016-09-30T00:00:00Z,2.1,078DFCC4-E839-5BBB-6A1C-39DAD3322621,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,14,2016-09-21T00:00:00Z,2.1,2E6A9379-C0EB-479D-0124-39DA7AA429C9,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,0,2016-09-29T00:00:00Z,2.1,DE021777-262D-F7A1-55B0-39DAD3322621,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,1,2016-10-23T00:00:00Z,2.1,DF42409D-3C2A-2B96-B88E-39DB2F2D4EFC,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,0,2016-10-11T00:00:00Z,2.1,BB0E2645-9833-EB6F-2FF4-39DAD3322621,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,13,2016-07-24T00:00:00Z,2,3A8CEF92-EE05-8FCD-A644-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,10,2016-08-10T00:00:00Z,2.3,838C5A14-5D7C-7952-834E-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,2,2017-04-29T00:00:00Z,1.8,4D34D929-6700-6C5D-C598-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,2,2017-04-25T00:00:00Z,1.8,9C7BA054-D2D1-07FE-C7FA-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,7,2017-05-29T00:00:00Z,1.8,465F6B27-AB6D-3F49-BB5E-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,25,2016-11-22T00:00:00Z,2.1,49EC7108-C9E7-1AD4-6E7E-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,10,2016-11-26T00:00:00Z,2.1,F92ADC20-254E-A324-D18D-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,8,2016-07-23T00:00:00Z,2.1,DED046A5-335D-ECDA-0BDD-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,6,2016-08-11T00:00:00Z,1.8,32DC5D5A-5A90-2589-E38E-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,17,2016-11-23T00:00:00Z,2.1,FF830E15-E170-F3CA-5AAD-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,13,2016-11-25T00:00:00Z,2.1,A8B35EE9-8824-D26C-7C18-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,28,2016-11-24T00:00:00Z,2.1,23069150-B5B7-973C-7E57-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,9,2017-04-26T00:00:00Z,1.8,8F2C8B55-78DF-01C9-673F-39DEF8360EE7,1,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,14,2016-10-25T00:00:00Z,2.1,F8B50C0B-DF9D-5173-FD0E-39DB2F2D4EFC,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,0,2017-04-27T00:00:00Z,1.8,DC7830AB-0469-CB05-FE54-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,4,2017-01-08T00:00:00Z,2,18190923-6F57-803B-30DD-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,11,2017-05-30T00:00:00Z,1.8,1F9B2402-6B8B-03CC-CA4C-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,11,2016-11-27T00:00:00Z,2.1,EC68617E-6222-E1CB-5193-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,19,2017-05-13T00:00:00Z,1.8,A351211B-1D49-EB14-7AA6-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,13,2017-05-14T00:00:00Z,1.8,31016951-87DA-EF35-E41B-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,10,2016-10-21T00:00:00Z,2.1,7803B1FF-C2C6-0526-A72B-39DB2F2D4EFC,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,9,2017-05-12T00:00:00Z,1.8,CFDB3F17-073C-E539-D8B5-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,0,2017-05-31T00:00:00Z,1.8,D889EDC1-9CE3-160B-0D24-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,0,2016-11-28T00:00:00Z,2.1,E9995847-E619-BF7E-3D24-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,12,2017-05-17T00:00:00Z,1.8,B0FB782F-B8E6-6C1C-867A-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,14,2017-05-07T00:00:00Z,1.8,B992FC72-0EB5-0FE3-0AAF-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,10,2017-05-15T00:00:00Z,1.8,BBCCF896-4438-BE0B-F4D8-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,14,2017-05-16T00:00:00Z,1.8,3EC0C40E-E53E-6DE3-6F60-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,10,2017-05-03T00:00:00Z,1.8,6625244A-07D7-A890-74F0-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,9,2017-05-18T00:00:00Z,1.8,2649D247-748C-7453-9843-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,9,2017-05-05T00:00:00Z,1.8,805E3CF2-E3C5-A952-691F-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,7,2017-05-04T00:00:00Z,1.8,B0B25850-E2F5-4D5E-4FA1-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,18,2017-05-06T00:00:00Z,1.8,B4A6B453-47BB-E769-52E1-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,11,2017-05-02T00:00:00Z,1.8,C1F6DEBF-878A-BE23-FB73-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,7,2016-12-22T00:00:00Z,2.1,2CAB2C3C-39C8-470A-201A-39DCA6A92810,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,10,2017-05-01T00:00:00Z,1.8,46C1BD5E-7219-19F2-BE2F-39DEF8360EE7,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,17,2017-01-15T00:00:00Z,2,EA44814A-CBA1-6C33-258F-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,15,2016-10-20T00:00:00Z,2.1,D7F1DAAE-377E-F089-A668-39DB2F2D4EFC,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,17,2017-01-13T00:00:00Z,2,C48AFACC-A9B3-1F33-7DBF-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,15,2017-01-14T00:00:00Z,2,55DE7C0D-B811-2E86-8C4C-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,14,2017-03-17T00:00:00Z,2.1,6EE32E04-3116-0FA4-95A4-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,12,2017-03-18T00:00:00Z,2.1,4BBAC92C-2C8E-0CA0-9A5D-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,15,2017-03-16T00:00:00Z,2.1,19467E83-377F-2479-04D2-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,3,2016-12-03T00:00:00Z,2.1,00DC92F2-DE74-C398-5BB8-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,19,2017-01-12T00:00:00Z,2,0D1F3D0D-F2A1-6B3C-D666-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,17,2017-03-19T00:00:00Z,2.1,963832EC-4109-FC87-E1B3-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,20,2017-01-16T00:00:00Z,2,932C4675-A356-1BD1-8FCD-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,14,2017-01-17T00:00:00Z,2,A84E257B-31E7-6764-E437-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,0,2017-03-15T00:00:00Z,2.1,4D844101-6287-E829-FB24-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,18,2016-12-26T00:00:00Z,2,F56B9C22-EDE1-43FA-3787-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,17,2017-03-14T00:00:00Z,2.1,5359C62B-52D2-71DB-5969-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,10,2016-12-02T00:00:00Z,2.1,6AB67909-6945-22FE-1E23-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,12,2017-03-13T00:00:00Z,2.1,8F54502F-581C-2621-F97E-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,0,2016-12-27T00:00:00Z,2,B5EB7ECA-5C9F-1EED-3C93-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,13,2017-01-06T00:00:00Z,2,25B8D202-CEA9-383F-BD3E-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,27,2017-01-05T00:00:00Z,2,33A012B8-7C38-50A9-0A37-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,11,2017-01-01T00:00:00Z,2,47074B9D-72FE-1F3F-59B8-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,13,2016-12-01T00:00:00Z,2.1,2229A3EA-A5E3-2A5F-D583-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,14,2016-12-30T00:00:00Z,2,482EB2EB-F79C-C31E-C426-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,14,2017-05-24T00:00:00Z,1.8,B79685C3-DC6B-D2D3-4F07-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,17,2017-04-13T00:00:00Z,2.1,C843D104-6D42-2A62-568A-39DE901D0224,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,17,2017-01-03T00:00:00Z,2,9B95F6C8-23D0-B249-6D8B-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,45,2017-01-02T00:00:00Z,2,0111848F-2E46-123C-4CDA-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,27,2016-11-30T00:00:00Z,2.1,17468040-DE3D-FAC8-F58D-39DC02327CB0,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,0,2017-04-14T00:00:00Z,2.1,F70DACE7-0545-5E31-FB27-39DE901D0224,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,19,2016-12-31T00:00:00Z,2,E6FB28F1-19E2-4397-5602-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,0,2017-03-09T00:00:00Z,2.1,24E0F764-A763-140C-2CE7-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,4,2016-08-04T00:00:00Z,2,4BEEB7B1-7855-47CB-3EAD-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,38,2016-12-29T00:00:00Z,2,2023238C-6671-6ABB-3670-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,10,2017-03-08T00:00:00Z,2.1,1FFD1A77-C48B-C5A5-D74C-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,21,2017-01-04T00:00:00Z,2,AB6AD005-11DF-FFAF-08B3-39DCC60AC2E5,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,8,2017-03-06T00:00:00Z,2.1,9BBE413D-63A4-DBBF-663A-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,10,2017-05-23T00:00:00Z,1.8,CE8C2EFD-ECAF-5DCC-43A5-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,40,2016-12-18T00:00:00Z,2.1,5FB8B3B4-3AE1-31C1-99FC-39DCA6A92810,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,33,2016-12-19T00:00:00Z,2.1,A9A70BF2-EA51-1104-28A8-39DCA6A92810,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,0,2017-06-10T00:00:00Z,1.6,B75D8072-388D-226F-AEDC-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,23,2016-08-03T00:00:00Z,2,B726907C-4E6B-1CB8-30A3-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,8,2017-03-07T00:00:00Z,2.1,EC9C24CF-11E4-908B-5593-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,7,2017-06-03T00:00:00Z,1.8,2F0719C7-5AC4-FB10-625B-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,27,2016-12-20T00:00:00Z,2.1,509842BD-B15E-002D-C9D4-39DCA6A92810,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,9,2017-06-08T00:00:00Z,1.6,D3E456FD-D487-63B9-7E9A-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,13,2017-06-02T00:00:00Z,1.8,C9E2C139-4018-1ED8-1F16-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,21,2017-06-09T00:00:00Z,1.6,797BE6D8-85BE-83BA-DCE7-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,10,2016,6,2016-10-18T00:00:00Z,2,D929C976-E404-B2FD-5A61-39DB2F2D4EFC,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,12,2017-06-04T00:00:00Z,1.8,B69955C2-CF64-4B71-4223-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,5,2017-01-20T00:00:00Z,2,D675C024-986A-0FCB-1F76-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,6,2017-05-22T00:00:00Z,1.8,7493279B-2C33-4B47-B6B7-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,10,2017-06-07T00:00:00Z,1.6,D62722FD-A85F-6038-7C14-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,0,2017-01-31T00:00:00Z,2,D3551E9C-248E-B0B1-497B-39DD5644078D,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,33,2017-06-06T00:00:00Z,1.6,82948FB4-95A5-B0D4-FEFF-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,6,2016-08-02T00:00:00Z,2,143436C3-80AD-8056-A2FD-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,6,2017,22,2017-06-05T00:00:00Z,1.6,995FF8D3-1DF4-B55E-5E62-39DFF9A963D6,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,18,2017-05-21T00:00:00Z,1.8,6D4B9DE8-753F-7C9B-3D91-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,10,2017-01-19T00:00:00Z,2,43929D4E-43A9-858F-4D84-39DCFE5799E1,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,15,2017-02-01T00:00:00Z,2,F0BE54FC-28F8-D93A-3D54-39DD5644078D,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,2,2017-04-05T00:00:00Z,2.1,0D929386-0BC4-419E-BC1E-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,14,2016-07-26T00:00:00Z,2,3AC5E6BC-F440-5EA1-41B9-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,14,2016-08-13T00:00:00Z,1.8,D9CBA300-EBBF-9282-BD9F-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,15,2017-02-14T00:00:00Z,2,5C3FF563-72C4-4D65-A337-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,4,2017-02-17T00:00:00Z,2.1,79B747F5-E8F1-23BA-6FCB-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,5,2017,8,2017-05-20T00:00:00Z,1.8,BF6315E3-DE6B-5AD2-D679-39DF553A1F2B,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,22,2017-02-15T00:00:00Z,2,0F1C0503-76D0-403D-56C5-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,21,2016-07-28T00:00:00Z,2,2AF84BCD-7FA4-C611-6042-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,28,2016-07-27T00:00:00Z,2,B37603B5-B048-4EB6-AF49-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,25,2016-08-14T00:00:00Z,1.8,EC2F7494-2C8B-1434-55DC-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,11,2017-02-16T00:00:00Z,2.1,7BF2345E-2322-9D26-5FB0-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,0,2017-02-18T00:00:00Z,2.1,C1B09658-7F0E-F804-F885-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,15,2016-07-29T00:00:00Z,2,B6877CCC-456E-E76E-DA08-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,19,2016-11-16T00:00:00Z,2.1,FBC72D02-9C79-3493-1DAA-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,5,2016-09-01T00:00:00Z,2,80FF080C-5A3F-47B9-41B0-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,29,2016-08-19T00:00:00Z,1.8,A180DE02-A08E-68F8-18CB-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,19,2016-11-15T00:00:00Z,2.1,4F462ED5-8D01-8C63-33FB-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,13,2016-08-20T00:00:00Z,1.8,3369F320-2538-CFA6-7858-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,4,2017-02-21T00:00:00Z,2.1,C74C56DC-0661-665A-D2B0-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,18,2016-08-17T00:00:00Z,1.8,2C032437-5AC5-3CB3-24DB-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,30,2016-08-15T00:00:00Z,1.8,83A0BA76-4AFD-7033-F1C4-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,10,2016-09-04T00:00:00Z,2,A3E7BCE1-1D51-8BDA-C7E1-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,18,2016-08-31T00:00:00Z,2,089940C2-A3E5-E2DE-636B-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,15,2017-02-20T00:00:00Z,2,D0CDC18C-4B92-9CC3-D28B-39DDBD48B700,1,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,27,2016-07-30T00:00:00Z,2,2D890DEA-BBE0-B52A-24D8-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,7,2016-09-05T00:00:00Z,2,F4A7FA88-A749-887D-8D88-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,7,2017-02-08T00:00:00Z,2,71184F4F-49D4-74B0-4EFF-39DD564A056C,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,27,2016-12-10T00:00:00Z,2.1,58FB87B3-C61C-B1A6-3644-39DCA3449619,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,20,2016-08-16T00:00:00Z,1.8,F5068470-FDD1-07BD-25FE-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,7,2016,18,2016-07-31T00:00:00Z,2,533DFFE9-9670-0866-163A-39D98376389D,0,A
19,Silky,Logbook,Q3,-0.002654691,9,2016,7,2016-09-03T00:00:00Z,2,B714B5E9-8098-CD64-499B-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,17,2016-12-11T00:00:00Z,2.1,CE16E675-9227-7A52-25A8-39DCA3449619,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,11,2016-12-12T00:00:00Z,2.1,FB519224-650B-5142-94DE-39DCA3449619,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,8,2017-02-22T00:00:00Z,2.1,DF9E84F0-5126-34A1-D022-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,0,2016-08-18T00:00:00Z,1.8,D1FA34E4-C2EC-6D50-9720-39D9E54F8B8C,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,12,2016-11-06T00:00:00Z,2.1,E21AF8D4-6D71-600A-E4D0-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,20,2016-11-07T00:00:00Z,2.1,D7D35E04-A94A-ABBE-1DFE-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,3,2017-03-11T00:00:00Z,2.1,D9CAA176-E043-F6C1-CA6D-39DE25356933,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,13,2017-01-29T00:00:00Z,2,D6C50B02-2F86-AC83-39D9-39DD5644078D,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,4,2017-03-26T00:00:00Z,2.1,29658D42-0E73-1E1F-DD60-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,19,2017-02-07T00:00:00Z,2,DBF7974A-3159-B9F4-378A-39DD564A056C,0,A
19,Silky,Logbook,Q3,-0.002654691,1,2017,3,2017-01-28T00:00:00Z,2,F3D2F974-D481-2DDA-6239-39DD5644078D,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,0,2017-03-30T00:00:00Z,2.1,1FEE851A-7F9D-8252-7612-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,13,2016-11-08T00:00:00Z,2.1,ACDE9BFE-400B-4655-8CA4-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,28,2016-08-29T00:00:00Z,2,928EF198-73B2-3494-38A7-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,13,2016-12-16T00:00:00Z,2.1,1E4CC1E7-DF41-40C6-7A70-39DCA3449619,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,8,2017-03-28T00:00:00Z,2.1,1FFDB09C-C7C9-CD16-91AF-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,7,2016-08-27T00:00:00Z,2,58AF9B22-5521-3694-24BC-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,15,2016-12-13T00:00:00Z,2.1,136155F4-BE92-4615-86C8-39DCA3449619,0,A
19,Silky,Logbook,Q3,-0.002654691,8,2016,3,2016-08-30T00:00:00Z,2,15A214DD-1A38-15FA-4B26-39DA32FAE037,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,12,2017-02-23T00:00:00Z,2.1,4EB734E0-581B-385F-3823-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,9,2016-11-09T00:00:00Z,2.1,F5B1DDED-E6CA-B2C7-FD59-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,21,2017-02-24T00:00:00Z,2.1,2C652000-FDB2-37D9-5371-39DDBD48B700,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,6,2017-04-02T00:00:00Z,2.1,AD733347-E9C3-AA10-BE4B-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,6,2016-11-05T00:00:00Z,2.1,2CB57DD4-476C-A2FC-6AC2-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,12,2017-02-03T00:00:00Z,2,5CCCB095-7E14-990E-6F41-39DD5644078D,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,8,2017-03-31T00:00:00Z,2.1,4C6DE3F5-5AF6-9979-D468-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,17,2016-12-14T00:00:00Z,2.1,05CBC026-F303-DDAD-2293-39DCA3449619,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,14,2017-02-06T00:00:00Z,2,5E256E84-8A1D-25F4-A6C0-39DD564A056C,0,A
19,Silky,Logbook,Q3,-0.002654691,3,2017,0,2017-03-27T00:00:00Z,2.1,7D337878-7A45-FFB0-C7BA-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,44,2017-02-04T00:00:00Z,2,8155DB05-4984-C141-3AA6-39DD5644078D,0,A
19,Silky,Logbook,Q3,-0.002654691,2,2017,31,2017-02-05T00:00:00Z,2,1D6CB7BC-4B10-694D-6071-39DD5646B36E,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,4,2017-04-03T00:00:00Z,2.1,7887E013-3FB2-B60D-DF49-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,11,2016,0,2016-11-10T00:00:00Z,2.1,94CCF914-DEED-DE97-00C9-39DBE33036AF,0,A
19,Silky,Logbook,Q3,-0.002654691,4,2017,10,2017-04-01T00:00:00Z,2.1,EB162A9B-69C0-7EAC-1D43-39DE8C074B14,0,A
19,Silky,Logbook,Q3,-0.002654691,12,2016,0,2016-12-15T00:00:00Z,2.1,222C7792-1AA9-989B-ACE3-39DCA3449619,0,A
